id,source,target,type,label,date,outcome,presetTags,title
e183,EXT_PER_0008,EXT_PLA_0021,meeting_visit,meeting / visit,,"Ordained and studied at Samye, trained for six years at Sangphu Neutog, met Kumaradza at Yartö Khyam in 1335 and received the Vima Nyingthig lineage, and later spent a politically forced period in Bhutan/Bumthang.","[""drukpa"", ""kagyu"", ""nyingma""]","Meeting/visit: Longchenpa ↔ Bumthang<br>Outcome: Ordained and studied at Samye, trained for six years at Sangphu Neutog, met Kumaradza at Yartö Khyam in 1335 and received the Vima Nyingthig lineage, and later spent a politically forced period in Bhutan/Bumthang."
e184,YOL_PER_0042,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e185,YOL_PER_0042,YOL_PRA_0010,underpinning,associated with,,,[],Entity ↔ Underpinning association
e186,YOL_PER_0042,YOL_PRD_0003,underpinning,associated with,,,[],Entity ↔ Underpinning association
e187,EXT_PER_0017,T_MAHAYANA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e188,EXT_PER_0017,EXT_PRA_0014,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e189,EXT_PER_0017,EXT_PRA_0015,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e190,EXT_PER_0017,EXT_PRA_0024,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e191,P_MARPA,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e192,P_MARPA,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e193,P_MARPA,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e194,P_MARPA,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e195,P_MARPA,YOL_TRA_0006,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e196,P_MARPA,YOL_TRA_0012,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e197,P_MARPA,EXT_PRA_0018,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e198,P_MARPA,EXT_PRA_0019,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e199,P_MARPA,EXT_PRA_0020,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e200,P_MARPA,P_NAROPA,meeting_visit,meeting / visit,11th century journeys to India/Nepal,"Received core tantric and Mahamudra transmissions, was appointed Naropa's Tibetan successor, and later purified and instructed Milarepa from his Lhotrak household.","[""drukpa"", ""kagyu""]","Meeting/visit: Marpa ↔ Naropa<br>Date(s): 11th century journeys to India/Nepal<br>Outcome: Received core tantric and Mahamudra transmissions, was appointed Naropa&#x27;s Tibetan successor, and later purified and instructed Milarepa from his Lhotrak household."
e201,P_MARPA,EXT_PER_0022,meeting_visit,meeting / visit,11th century,"Received core tantric and Mahamudra transmissions, was appointed Naropa's Tibetan successor, and later purified and instructed Milarepa from his Lhotrak household.","[""drukpa"", ""kagyu""]","Meeting/visit: Marpa ↔ Maitripa<br>Date(s): 11th century<br>Outcome: Received core tantric and Mahamudra transmissions, was appointed Naropa&#x27;s Tibetan successor, and later purified and instructed Milarepa from his Lhotrak household."
e202,P_MARPA,P_MILAREPA,meeting_visit,meeting / visit,11th century,"Received core tantric and Mahamudra transmissions, was appointed Naropa's Tibetan successor, and later purified and instructed Milarepa from his Lhotrak household.","[""drukpa"", ""kagyu""]","Meeting/visit: Marpa ↔ Milarepa<br>Date(s): 11th century<br>Outcome: Received core tantric and Mahamudra transmissions, was appointed Naropa&#x27;s Tibetan successor, and later purified and instructed Milarepa from his Lhotrak household."
e203,P_MARPA,EXT_PLA_0014,meeting_visit,meeting / visit,11th century household base,"Received core tantric and Mahamudra transmissions, was appointed Naropa's Tibetan successor, and later purified and instructed Milarepa from his Lhotrak household.","[""drukpa"", ""kagyu""]","Meeting/visit: Marpa ↔ Lhotrak<br>Date(s): 11th century household base<br>Outcome: Received core tantric and Mahamudra transmissions, was appointed Naropa&#x27;s Tibetan successor, and later purified and instructed Milarepa from his Lhotrak household."
e204,YOL_PER_0045,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e205,YOL_PER_0045,YOL_TRA_0012,underpinning,associated with,,,[],Entity ↔ Underpinning association
e206,P_MILAREPA,C_RETREAT,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e207,P_MILAREPA,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e208,P_MILAREPA,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e209,P_MILAREPA,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e210,P_MILAREPA,YOL_TRA_0006,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e211,P_MILAREPA,YOL_TRA_0012,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e212,P_MILAREPA,P_MARPA,meeting_visit,meeting / visit,11th century,"Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang.","[""drukpa"", ""kagyu""]","Meeting/visit: Milarepa ↔ Marpa<br>Date(s): 11th century<br>Outcome: Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang."
e213,P_MILAREPA,EXT_PER_0027,meeting_visit,meeting / visit,11th–12th century,"Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang.","[""drukpa"", ""kagyu""]","Meeting/visit: Milarepa ↔ Rechungpa<br>Date(s): 11th–12th century<br>Outcome: Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang."
e214,P_MILAREPA,P_GAMPOPA,meeting_visit,meeting / visit,12th century,"Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang.","[""drukpa"", ""kagyu""]","Meeting/visit: Milarepa ↔ Gampopa<br>Date(s): 12th century<br>Outcome: Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang."
e215,P_MILAREPA,YOL_PLA_0009,meeting_visit,meeting / visit,,"Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang.","[""drukpa"", ""kagyu""]","Meeting/visit: Milarepa ↔ Dingri<br>Outcome: Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang."
e216,P_MILAREPA,EXT_PLA_0020,meeting_visit,meeting / visit,,"Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang.","[""drukpa"", ""kagyu""]","Meeting/visit: Milarepa ↔ Tashi Gang<br>Outcome: Received transformative training from Marpa, transmitted close instructions to Rechungpa, and responded compassionately to Gampopa’s supplication from Dingri before meeting him at Tashi Gang."
e217,P_NAGARJUNA,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e218,P_NAGARJUNA,T_MADHYAMAKA,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e219,P_NAGARJUNA,T_MAHAYANA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e220,P_NAGARJUNA,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e221,P_NAGARJUNA,YOL_TRA_0005,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e222,P_NAGARJUNA,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e223,P_NAGARJUNA,EXT_PRA_0014,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e224,P_NAGARJUNA,EXT_PRA_0015,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e225,P_NAGARJUNA,EXT_PRA_0039,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e226,P_NAGARJUNA,EXT_PRA_0038,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e227,P_NAROPA,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e228,P_NAROPA,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e229,P_NAROPA,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e230,P_NAROPA,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e231,P_NAROPA,YOL_PRA_0011,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e232,P_NAROPA,YOL_TRA_0012,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e233,P_NAROPA,EXT_PRA_0019,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e234,P_NAROPA,EXT_PRA_0036,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e235,P_NAROPA,EXT_PRA_0035,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e236,P_NAROPA,P_TILOPA,meeting_visit,meeting / visit,c. 1057–1069,Sought out Tilopa and attained realization after hardships,"[""drukpa"", ""kagyu""]",Meeting/visit: Naropa ↔ Tilopa<br>Date(s): c. 1057–1069<br>Outcome: Sought out Tilopa and attained realization after hardships
e237,P_NAROPA,P_MARPA,meeting_visit,meeting / visit,11th century,later transmitted Kagyu teachings to Marpa,"[""drukpa"", ""kagyu""]",Meeting/visit: Naropa ↔ Marpa<br>Date(s): 11th century<br>Outcome: later transmitted Kagyu teachings to Marpa
e238,P_NAROPA,PL_KASHMIR,meeting_visit,meeting / visit,1026–1029 and later,"studied in Kashmir, served at Nalanda, and taught at Phullahari.","[""drukpa"", ""kagyu""]","Meeting/visit: Naropa ↔ Kashmir<br>Date(s): 1026–1029 and later<br>Outcome: studied in Kashmir, served at Nalanda, and taught at Phullahari."
e239,P_NAROPA,YOL_PLA_0034,meeting_visit,meeting / visit,mid-11th century,"Sought out Tilopa and attained realization after hardships; later transmitted Kagyu teachings to Marpa; studied in Kashmir, served at Nalanda, and taught at Phullahari.","[""drukpa"", ""kagyu""]","Meeting/visit: Naropa ↔ Nalanda<br>Date(s): mid-11th century<br>Outcome: Sought out Tilopa and attained realization after hardships; later transmitted Kagyu teachings to Marpa; studied in Kashmir, served at Nalanda, and taught at Phullahari."
e240,P_NAROPA,EXT_PLA_0015,meeting_visit,meeting / visit,11th century,"Sought out Tilopa and attained realization after hardships; later transmitted Kagyu teachings to Marpa; studied in Kashmir, served at Nalanda, and taught at Phullahari.","[""drukpa"", ""kagyu""]","Meeting/visit: Naropa ↔ Phullahari<br>Date(s): 11th century<br>Outcome: Sought out Tilopa and attained realization after hardships; later transmitted Kagyu teachings to Marpa; studied in Kashmir, served at Nalanda, and taught at Phullahari."
e241,P_NAWANG,YOL_PRA_0005,underpinning,associated with,,,[],Entity ↔ Underpinning association
e242,YOL_PER_0051,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e243,YOL_PER_0051,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e244,YOL_PER_0051,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e245,P_NGAG,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e246,P_NGAG,C_PILGRIMAGE,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e247,P_NGAG,C_RETREAT,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e248,P_NGAG,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e249,P_NGAG,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e250,P_NGAG,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e251,EXT_PER_0021,EXT_TRA_0005,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e252,EXT_PER_0021,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e253,EXT_PER_0021,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e254,YOL_PER_0053,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e255,YOL_PER_0053,EXT_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e256,YOL_PER_0053,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e257,YOL_PER_0053,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e258,YOL_PER_0053,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e259,YOL_PER_0053,YOL_PRD_0006,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e260,YOL_PER_0054,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e261,YOL_PER_0054,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e262,EXT_PER_0011,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e263,EXT_PER_0011,EXT_TRA_0001,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e264,EXT_PER_0011,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e265,EXT_PER_0011,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e266,EXT_PER_0011,YOL_PRD_0003,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e267,EXT_PER_0011,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e268,P_PADMA_DKAR,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e269,P_PADMA_DKAR,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e270,P_PADMA_DKAR,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e271,P_PADMA_DKAR,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e272,P_PADMA_DKAR,YOL_PRA_0008,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e273,P_PADMA_DKAR,YOL_TRA_0003,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e274,YOL_PER_0056,EXT_TRA_0001,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e275,YOL_PER_0056,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e276,YOL_PER_0056,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e277,YOL_PER_0056,YOL_TRA_0001,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e278,YOL_PER_0056,YOL_TRA_0010,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e279,YOL_PER_0056,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e280,YOL_PER_0056,YOL_PRD_0006,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e281,YOL_PER_0056,EXT_PRA_0043,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e282,YOL_PER_0057,YOL_TRA_0012,underpinning,associated with,,,[],Entity ↔ Underpinning association
e283,YOL_PER_0058,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e284,YOL_PER_0058,YOL_TRA_0010,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e285,YOL_PER_0058,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e286,YOL_PER_0059,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e287,YOL_PER_0059,EXT_TRA_0001,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e288,YOL_PER_0059,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
